Date,AUD,CAD,CHF,CNY,EUR,GBP,INR,JPY,KRW,MXN,NZD
2019-11-20,0.6797,1.3317,0.9921,7.0344,1.1063,1.2918,71.74,108.67,1169.8,19.48,0.6413
2019-11-21,0.6793,1.3277,0.992,7.0285,1.1067,1.2915,71.75,108.53,1175.71,19.422,0.6413
2019-11-22,0.6784,1.3293,0.9967,7.0389,1.1029,1.2829,71.76,108.67,1179.33,19.402,0.6406
2019-11-25,0.677,1.3312,0.9964,7.0349,1.1009,1.2885,71.69,108.95,1173.09,19.462,0.6402
2019-11-26,0.6787,1.3285,0.9978,7.0319,1.1012,1.285,71.51,109.11,1175.59,19.493,0.642
2019-11-27,0.678,1.3284,0.9996,7.028,1.1002,1.2881,71.26,109.38,1176.89,19.537,0.6429
2019-11-28,.,.,.,.,.,.,.,.,.,.,.
2019-11-29,0.6762,1.3291,1.0001,7.0308,1.1019,1.2939,71.75,109.47,1181.33,19.543,0.6419
2019-12-02,0.6819,1.3298,0.992,7.038,1.1075,1.2936,71.65,109.09,1182.84,19.567,0.6506
2019-12-03,0.6841,1.3298,0.9862,7.0609,1.1089,1.3002,71.7,108.53,1190.31,19.555,0.6516
2019-12-04,0.6851,1.3212,0.9893,7.0489,1.1076,1.3095,71.47,108.87,1194.45,19.482,0.6529
2019-12-05,0.6834,1.3177,0.9872,7.0445,1.1104,1.3165,71.26,108.69,1189.23,19.364,0.6545
2019-12-06,0.6836,1.3255,0.9909,7.0348,1.1052,1.3127,71.26,108.66,1189.86,19.331,0.6565
2019-12-09,0.6832,1.3228,0.9879,7.0389,1.1067,1.3157,71.02,108.59,1189.45,19.229,0.6555
2019-12-10,0.6814,1.3231,0.9852,7.0328,1.109,1.3178,70.84,108.73,1191.01,19.214,0.6541
2019-12-11,0.6864,1.3202,0.9856,7.0384,1.1092,1.3176,70.73,108.67,1192.2,19.178,0.657
2019-12-12,0.6896,1.3185,0.986,6.9925,1.1115,1.3133,70.62,109.16,1186.41,19.089,0.6584
2019-12-13,0.6871,1.3196,0.9838,6.9925,1.1128,1.3349,70.8,109.28,1171.97,19.066,0.6591
2019-12-16,0.6887,1.3158,0.9839,6.9921,1.1139,1.333,70.89,109.64,1171.8,18.981,0.6597
2019-12-17,0.6847,1.3155,0.9811,6.9967,1.1148,1.3116,71.04,109.52,1165.81,18.91,0.6568
2019-12-18,0.6854,1.3117,0.9819,7.0029,1.1113,1.3078,70.97,109.58,1168.02,18.958,0.6578
2019-12-19,0.6887,1.3122,0.9777,7.0097,1.1128,1.3034,71.11,109.23,1165.04,18.941,0.6607
2019-12-20,0.6902,1.317,0.9824,7.0063,1.1076,1.3036,71.07,109.45,1160.3,18.914,0.6607
2019-12-23,0.6917,1.3167,0.982,7.0124,1.1091,1.2917,71.24,109.39,1163.64,18.931,0.6628
2019-12-24,0.6923,1.316,0.9807,7.0064,1.1084,1.2955,71.23,109.38,1163.21,18.955,0.6641
2019-12-25,.,.,.,.,.,.,.,.,.,.,.
2019-12-26,0.6939,1.3124,0.9808,6.9949,1.1102,1.3007,71.28,109.67,1161.18,18.944,0.6666
2019-12-27,0.6978,1.3073,0.9741,6.9954,1.1174,1.309,71.45,109.47,1160.87,18.819,0.6703
2019-12-30,0.7004,1.3058,0.9677,6.9864,1.1217,1.314,71.3,108.85,1155.75,18.863,0.6736
2019-12-31,0.703,1.2962,0.9677,6.9618,1.1227,1.3269,71.36,108.67,1155.46,18.86,0.6745
2020-01-01,.,.,.,.,.,.,.,.,.,.,.
2020-01-02,0.6982,1.2998,0.9721,6.9642,1.1166,1.3128,71.34,108.43,1157.95,18.889,0.6692
2020-01-03,0.6963,1.2985,0.9703,6.9649,1.1173,1.3091,71.76,107.94,1165.15,18.865,0.6673
2020-01-06,0.6932,1.2964,0.9688,6.9749,1.1187,1.3163,71.86,108.36,1167.49,18.821,0.6667
2020-01-07,0.6861,1.3016,0.9716,6.9443,1.1138,1.3127,71.84,108.53,1166.21,18.876,0.6628
2020-01-08,0.687,1.3026,0.9725,6.9447,1.1117,1.311,71.51,109.03,1170.61,18.773,0.6642
2020-01-09,0.6856,1.309,0.9724,6.9309,1.1106,1.3069,71.16,109.47,1158.63,18.83,0.6609
2020-01-10,0.6903,1.3051,0.9729,6.9178,1.1119,1.306,70.94,109.5,1161.18,18.768,0.6639
2020-01-13,0.6911,1.3049,0.9705,6.8924,1.1138,1.2983,70.74,109.93,1156.25,18.82,0.6635
2020-01-14,0.6905,1.3056,0.9677,6.8837,1.113,1.3018,70.85,110.05,1156.28,18.804,0.6613
2020-01-15,0.6911,1.304,0.9634,6.8899,1.116,1.303,70.69,109.94,1156.84,18.81,0.6618
2020-01-16,0.6895,1.3042,0.965,6.8769,1.1131,1.3076,70.95,110.16,1160.86,18.777,0.6639
2020-01-17,0.6877,1.3074,0.9683,6.8589,1.1093,1.3029,71.08,110.16,1159.08,18.728,0.661
2020-01-20,.,.,.,.,.,.,.,.,.,.,.
2020-01-21,0.6853,1.3068,0.9681,6.9049,1.1096,1.3047,71.17,109.95,1166.56,18.702,0.6609
2020-01-22,0.6836,1.3135,0.9696,6.904,1.1085,1.3136,71.07,109.93,1165.68,18.693,0.6588
2020-01-23,0.6834,1.3144,0.9698,6.9364,1.1041,1.3104,71.45,109.39,1168.38,18.833,0.6587
2020-01-24,0.6824,1.3146,0.9712,6.9161,1.1026,1.3071,71.31,109.31,1166.91,18.845,0.6602
2020-01-27,0.6757,1.3176,0.9695,6.9161,1.1019,1.3054,71.45,108.95,1176.2,18.9599,0.6551
2020-01-28,0.6753,1.3174,0.9738,6.9161,1.1008,1.2996,71.24,109.17,1176.23,18.78,0.6534
2020-01-29,0.6744,1.3201,0.9747,6.9161,1.1004,1.3012,71.35,109.15,1176.98,18.6762,0.6523
2020-01-30,0.6715,1.3216,0.9692,6.9161,1.1032,1.3106,71.57,108.75,1191.94,18.799,0.649
2020-01-31,0.6699,1.322,0.9645,6.9161,1.1082,1.3195,71.53,108.5,1191.3,18.89,0.6466
2020-02-03,0.6688,1.3295,0.9655,7.0208,1.1062,1.3006,71.32,108.59,1194.8,18.79,0.6463
2020-02-04,0.6732,1.3266,0.9693,6.9979,1.1043,1.3029,71.11,109.41,1184.51,18.676,0.648
2020-02-05,0.6748,1.3294,0.9729,6.972,1.1006,1.3,71.19,109.74,1187.25,18.62,0.6477
2020-02-06,0.6738,1.3292,0.975,6.9694,1.0979,1.2935,71.19,109.89,1179.64,18.67,0.6462
2020-02-07,0.6679,1.3304,0.9777,7.0003,1.095,1.2908,71.47,109.81,1186.24,18.755,0.6406
2020-02-10,0.6674,1.3323,0.9778,6.982,1.0916,1.2919,71.28,109.77,1186.96,18.767,0.6385
2020-02-11,0.6712,1.3299,0.9761,6.965,1.0917,1.2945,71.25,109.78,1181.32,18.694,0.6402
2020-02-12,0.6746,1.3243,0.9767,6.9708,1.0893,1.2978,71.29,110.0,1178.98,18.627,0.6472
2020-02-13,0.6729,1.3255,0.9788,6.9759,1.0848,1.3051,71.27,109.81,1182.02,18.642,0.6444
2020-02-14,0.6719,1.3251,0.9818,6.9859,1.0839,1.3039,71.52,109.77,1183.2,18.57,0.6437
2020-02-17,.,.,.,.,.,.,.,.,.,.,.
2020-02-18,0.6693,1.3256,0.9814,6.9949,1.0815,1.3017,71.56,109.8,1190.6,18.589,0.6394
2020-02-19,0.6673,1.3232,0.9839,6.9975,1.0794,1.2934,71.55,111.17,1191.1,18.588,0.638
2020-02-20,0.6618,1.3259,0.9831,7.0225,1.0797,1.2877,71.67,111.86,1198.34,18.82,0.6339
2020-02-21,0.6632,1.3217,0.9781,7.0255,1.0855,1.2966,71.9,111.74,1207.91,18.813,0.6351
2020-02-24,0.6612,1.3282,0.9776,7.0286,1.0857,1.2923,71.92,110.56,1218.5,19.089,0.6347
2020-02-25,0.6597,1.3285,0.9765,7.0128,1.0868,1.3004,71.81,110.23,1214.45,19.054,0.6326
2020-02-26,0.6556,1.3321,0.9759,7.0214,1.0887,1.2921,71.58,110.36,1213.61,19.163,0.6299
2020-02-27,0.6582,1.3356,0.9718,7.0036,1.0977,1.2876,71.65,110.15,1217.03,19.347,0.6319
2020-02-28,0.6495,1.3411,0.9671,6.9906,1.1001,1.2778,72.53,108.12,1214.92,19.73,0.6232
2020-03-02,0.6524,1.3334,0.9577,6.9595,1.1164,1.2791,72.88,108.02,1190.89,19.583,0.6253
2020-03-03,0.6617,1.3352,0.9563,6.9579,1.1175,1.2827,73.03,107.28,1194.66,19.33,0.6306
2020-03-04,0.6609,1.3425,0.9554,6.9244,1.113,1.2836,73.49,107.34,1187.54,19.533,0.6278
2020-03-05,0.66,1.3403,0.9487,6.9366,1.1202,1.2939,73.5,106.56,1181.11,19.825,0.6303
2020-03-06,0.6634,1.342,0.9365,6.9298,1.1319,1.301,74.0,105.31,1192.0,20.171,0.6356
2020-03-09,0.6654,1.3527,0.9296,6.9448,1.142,1.31,74.21,102.52,1203.75,20.926,0.6409
2020-03-10,0.647,1.3775,0.933,6.9549,1.1342,1.2933,74.15,103.71,1193.1,21.051,0.6261
2020-03-11,0.6512,1.3748,0.9381,6.9595,1.128,1.2887,73.68,104.81,1194.16,21.205,0.6309
2020-03-12,0.628,1.3869,0.954,7.0282,1.1081,1.2541,74.25,105.67,1206.19,22.326,0.6095
2020-03-13,0.6161,1.3991,0.9541,7.0079,1.1066,1.2406,73.86,107.15,1211.7,21.885,0.6052
2020-03-16,0.6132,1.3974,0.9467,6.9913,1.1139,1.2278,74.01,105.64,1225.33,22.613,0.6119
2020-03-17,0.5976,1.4188,0.9647,7.003,1.0971,1.2017,74.26,107.41,1240.98,23.14,0.594
2020-03-18,0.582,1.4529,0.9727,7.0459,1.0833,1.176,74.55,108.45,1245.19,23.72,0.5778
2020-03-19,0.5859,1.4463,0.9847,7.1058,1.0699,1.1662,74.78,110.08,1250.86,24.087,0.5824
2020-03-20,0.5841,1.4363,0.9866,7.095,1.0682,1.1743,75.31,111.3,1250.55,24.026,0.5739
2020-03-23,0.5755,1.4539,0.9824,7.09,1.076,1.1492,76.29,111.36,1267.25,25.127,0.5669
2020-03-24,0.5927,1.448,0.9813,7.061,1.0794,1.1784,76.37,111.44,1249.88,25.132,0.5794
2020-03-25,0.5957,1.4333,0.9781,7.1099,1.0835,1.1763,76.36,111.43,1228.15,24.395,0.581
2020-03-26,0.6054,1.4045,0.9645,7.0709,1.1025,1.214,74.89,109.45,1233.47,23.13,0.5962
2020-03-27,0.6126,1.4075,0.9558,7.0942,1.1059,1.236,75.47,108.16,1210.49,23.41,0.6022
2020-03-30,0.6145,1.4169,0.9606,7.0986,1.1018,1.2392,75.33,108.06,1224.11,24.265,0.5991
2020-03-31,0.6139,1.4123,0.9627,7.0808,1.1016,1.2454,75.39,107.53,1218.92,23.448,0.5959
2020-04-01,0.6107,1.4222,0.9675,7.0989,1.0934,1.2394,76.4,107.05,1229.65,24.453,0.5944
2020-04-02,0.6047,1.411,0.9727,7.0857,1.0862,1.238,76.34,107.85,1229.89,24.034,0.5909
2020-04-03,0.6001,1.4132,0.9777,7.0908,1.0797,1.2228,76.24,108.53,1230.56,24.69,0.5856
2020-04-06,0.6096,1.4125,0.9768,7.0895,1.0808,1.2298,75.95,109.11,1224.6,24.628,0.595
2020-04-07,0.6187,1.3971,0.9707,7.0448,1.0886,1.2343,75.64,108.97,1220.43,24.035,0.5984
2020-04-08,0.6223,1.4015,0.971,7.0649,1.0864,1.2394,75.96,108.7,1220.77,24.039,0.6017
2020-04-09,0.6309,1.398,0.966,7.0428,1.0931,1.2458,76.3,108.38,1219.71,23.625,0.6066
2020-04-10,0.6349,1.3967,0.9648,7.0341,1.0951,1.2485,75.87,108.39,1211.71,23.42,0.6082
2020-04-13,0.638,1.3953,0.9674,7.0501,1.0906,1.2518,76.25,107.59,1217.72,23.723,0.6085
2020-04-14,0.6419,1.3903,0.9606,7.0479,1.0971,1.2617,76.11,107.08,1216.85,23.599,0.608
2020-04-15,0.6328,1.4105,0.9647,7.0664,1.0909,1.2523,76.56,107.42,1224.55,24.064,0.5997
2020-04-16,0.6301,1.4141,0.9695,7.0778,1.084,1.2433,76.75,107.72,1228.21,24.124,0.5947
2020-04-17,0.6357,1.4026,0.9662,7.0711,1.0883,1.2503,76.56,107.52,1217.81,23.831,0.6034
2020-04-20,0.6387,1.4067,0.967,7.0721,1.0874,1.2467,76.56,107.69,1217.29,24.037,0.6075
2020-04-21,0.6279,1.4199,0.9691,7.0914,1.0854,1.2266,76.95,107.69,1229.28,24.433,0.5954
2020-04-22,0.632,1.4132,0.9711,7.0831,1.0829,1.2332,76.44,107.81,1234.79,24.585,0.5949
2020-04-23,0.6388,1.4028,0.9731,7.0654,1.0815,1.2369,75.84,107.65,1229.04,24.682,0.6026
2020-04-24,0.6377,1.4098,0.975,7.0813,1.0798,1.2335,76.26,107.44,1233.88,24.8225,0.6003
2020-04-27,0.646,1.4042,0.9756,7.0848,1.0829,1.2421,76.23,107.22,1224.16,24.832,0.6054
2020-04-28,0.6499,1.3992,0.9743,7.0776,1.0836,1.2438,75.96,106.83,1224.83,24.394,0.6063
2020-04-29,0.6536,1.3936,0.9748,7.0755,1.0853,1.2429,75.45,106.67,1219.2,23.927,0.6104
2020-04-30,0.6523,1.3911,0.9669,7.0622,1.0934,1.2602,75.08,106.94,1203.95,23.979,0.615
2020-05-01,0.6424,1.4102,0.9599,7.0622,1.0998,1.2509,75.75,106.76,1223.2,24.8066,0.6053
2020-05-04,0.6412,1.4088,0.9647,7.0622,1.0911,1.243,75.64,106.82,1228.81,24.3853,0.6028
2020-05-05,0.6458,1.4025,0.9721,7.0622,1.0844,1.2449,75.72,106.52,1220.13,23.7938,0.6065
2020-05-06,0.6414,1.4143,0.9745,7.1031,1.0806,1.2347,76.08,106.07,1222.03,24.295,0.6019
2020-05-07,0.65,1.3972,0.9746,7.0825,1.0815,1.2349,75.78,106.36,1224.76,23.961,0.6086
2020-05-08,0.6543,1.391,0.9699,7.0732,1.0854,1.2436,75.58,106.5,1216.47,23.619,0.6147
2020-05-11,0.6472,1.4024,0.9722,7.0972,1.0818,1.233,75.87,107.7,1220.2,23.913,0.6065
2020-05-12,0.6509,1.4009,0.968,7.0816,1.0864,1.2299,75.03,107.33,1222.0,24.037,0.6102
2020-05-13,0.6463,1.4089,0.9704,7.0911,1.0837,1.2225,75.33,106.92,1223.86,24.311,0.6009
2020-05-14,0.6422,1.4086,0.9727,7.0935,1.08,1.2194,75.48,107.09,1227.76,24.172,0.5972
2020-05-15,0.641,1.409,0.9726,7.1013,1.0816,1.2129,75.82,107.27,1230.71,24.0493,0.5929
2020-05-18,0.6513,1.3966,0.9699,7.1086,1.0904,1.2211,75.74,107.25,1232.32,23.59,0.6038
2020-05-19,0.6567,1.3879,0.9725,7.098,1.0937,1.2255,75.67,107.89,1225.19,23.614,0.6104
2020-05-20,0.6601,1.3911,0.9649,7.0928,1.098,1.2257,75.47,107.46,1230.02,23.215,0.6146
2020-05-21,0.6562,1.3946,0.9703,7.1138,1.0953,1.2227,75.63,107.69,1230.53,22.924,0.6113
2020-05-22,0.6528,1.4021,0.9722,7.1269,1.0894,1.2178,75.99,107.5,1236.53,22.738,0.6092
2020-05-25,.,.,.,.,.,.,.,.,.,.,.
2020-05-26,0.6644,1.3821,0.9668,7.134,1.097,1.2337,75.43,107.64,1234.24,22.336,0.6202
2020-05-27,0.659,1.3786,0.9696,7.1681,1.0969,1.2231,75.88,107.79,1238.03,22.358,0.6166
2020-05-28,0.6664,1.3763,0.9642,7.1447,1.1069,1.2325,75.67,107.67,1239.28,22.191,0.6223
2020-05-29,0.6642,1.3809,0.9618,7.1348,1.1107,1.232,75.59,107.77,1236.61,22.17,0.6187
2020-06-01,0.6785,1.3603,0.9613,7.1263,1.1123,1.2472,75.56,107.56,1224.79,21.991,0.6286
2020-06-02,0.6872,1.3515,0.9623,7.0992,1.1166,1.2531,75.03,108.6,1225.07,21.722,0.6345
2020-06-03,0.6948,1.3489,0.9613,7.1115,1.1246,1.26,75.32,108.88,1216.08,21.635,0.6436
2020-06-04,0.6944,1.3513,0.9565,7.1075,1.1322,1.2608,75.43,109.0,1218.77,21.851,0.6452
2020-06-05,0.6983,1.342,0.9622,7.0808,1.1297,1.2703,75.61,109.68,1202.79,21.545,0.6513
2020-06-08,0.6995,1.3379,0.9567,7.07,1.1293,1.2694,75.44,108.46,1197.84,21.638,0.6541
2020-06-09,0.6964,1.3433,0.9487,7.0765,1.1348,1.2736,75.44,107.66,1197.04,21.728,0.6526
2020-06-10,0.7004,1.3388,0.945,7.0599,1.1355,1.2758,75.65,107.25,1189.9,21.941,0.6543
2020-06-11,0.6889,1.3559,0.9382,7.064,1.1378,1.2635,75.97,106.67,1196.34,22.521,0.646
2020-06-12,0.6854,1.3587,0.9515,7.0825,1.1253,1.2527,76.03,107.36,1204.52,22.298,0.6431
2020-06-15,0.6851,1.3618,0.9503,7.0887,1.127,1.2543,75.97,107.33,1212.21,22.521,0.6436
2020-06-16,0.6886,1.3562,0.9494,7.0854,1.1259,1.2586,76.19,107.35,1207.26,22.175,0.6451
2020-06-17,0.6897,1.357,0.9512,7.084,1.1219,1.2526,76.25,107.26,1215.02,22.368,0.6462
2020-06-18,0.6847,1.3593,0.951,7.0869,1.1216,1.243,76.32,106.78,1211.65,22.669,0.6428
2020-06-19,0.6856,1.3601,0.9519,7.0707,1.1189,1.2362,76.21,106.89,1208.38,22.61,0.6422
2020-06-22,0.6904,1.3544,0.9475,7.0678,1.126,1.2447,75.76,106.84,1210.73,22.457,0.6485
2020-06-23,0.6955,1.3509,0.9438,7.0575,1.1322,1.2531,75.48,106.44,1206.43,22.389,0.6515
2020-06-24,0.6875,1.3601,0.9471,7.077,1.1272,1.2432,75.65,106.83,1199.55,22.7116,0.6416
2020-06-25,0.6868,1.366,0.9485,7.0768,1.1221,1.2406,75.58,107.21,1203.59,22.83,0.6425
2020-06-26,0.6861,1.3695,0.948,7.0768,1.1215,1.2337,75.63,107.19,1203.44,22.946,0.6418
2020-06-29,0.6851,1.3686,0.9504,7.0794,1.1237,1.2279,75.52,107.71,1200.91,23.123,0.6408
2020-06-30,0.6893,1.3614,0.9467,7.0651,1.1237,1.2369,75.53,107.77,1200.5,23.0821,0.6446
2020-07-01,0.6917,1.3579,0.9455,7.0703,1.1259,1.2474,75.5,107.5,1201.84,22.823,0.6474
2020-07-02,0.6921,1.3591,0.9455,7.066,1.1237,1.2469,74.78,107.55,1199.84,22.52,0.6513
2020-07-03,.,.,.,.,.,.,.,.,.,.,.
2020-07-06,0.6973,1.3546,0.9416,7.0159,1.1307,1.2482,74.62,107.5,1192.66,22.275,0.6543
2020-07-07,0.6972,1.3587,0.941,7.0127,1.1299,1.2572,74.81,107.53,1194.43,22.636,0.6567
2020-07-08,0.6967,1.3539,0.9382,7.0041,1.1329,1.2593,74.94,107.39,1194.63,22.855,0.6564
2020-07-09,0.6958,1.3577,0.9397,6.9923,1.1298,1.2614,75.12,107.27,1197.84,22.702,0.6563
2020-07-10,0.6959,1.3591,0.9395,6.999,1.1318,1.2654,75.14,106.77,1204.34,22.507,0.6581
2020-07-13,0.6983,1.3568,0.941,6.9959,1.1364,1.2614,75.16,107.22,1200.13,22.432,0.658
2020-07-14,0.697,1.3606,0.9385,7.006,1.1406,1.2546,75.38,107.2,1205.24,22.592,0.6532
2020-07-15,0.7003,1.3521,0.9439,6.9885,1.1406,1.2586,75.11,106.92,1201.97,22.371,0.6567
2020-07-16,0.7008,1.3539,0.9432,6.9881,1.1433,1.2621,75.11,107.05,1202.97,22.288,0.6567
2020-07-17,0.6994,1.3572,0.9388,6.9912,1.1438,1.255,74.93,107.06,1203.86,22.48,0.6551
2020-07-20,0.7009,1.3531,0.9389,6.9829,1.1442,1.2658,74.77,107.21,1202.26,22.58,0.657
2020-07-21,0.7111,1.3443,0.934,6.98,1.1495,1.2736,74.54,106.82,1194.64,22.319,0.6629
2020-07-22,0.7147,1.3407,0.9288,6.9988,1.1587,1.2729,74.56,107.18,1194.83,22.256,0.6668
2020-07-23,0.7136,1.337,0.925,7.0034,1.1623,1.2759,74.81,106.83,1198.91,22.314,0.6659
2020-07-24,0.7094,1.3425,0.9222,7.0168,1.1635,1.2791,74.77,105.79,1203.17,22.363,0.6633
2020-07-27,0.7134,1.3383,0.9204,6.995,1.175,1.2887,74.77,105.29,1195.94,22.013,0.6683
2020-07-28,0.7161,1.3364,0.9169,6.9998,1.1733,1.295,74.91,105.03,1198.15,21.957,0.6663
2020-07-29,0.7168,1.337,0.9141,7.0014,1.177,1.2974,74.92,105.06,1192.98,22.003,0.6655
2020-07-30,0.7139,1.344,0.912,7.008,1.1791,1.3035,74.88,105.05,1196.3,22.183,0.6641
2020-07-31,0.7159,1.3384,0.9113,6.9744,1.1822,1.3133,74.9,105.78,1192.68,22.226,0.6644
2020-08-03,0.7107,1.3408,0.9194,6.9799,1.175,1.3053,75.2,106.11,1194.31,22.574,0.66
2020-08-04,0.715,1.3366,0.9154,6.972,1.1766,1.3059,75.06,105.87,1194.53,22.746,0.6611
2020-08-05,0.7216,1.3254,0.9053,6.9353,1.1898,1.3141,74.8,105.44,1188.93,22.423,0.6662
2020-08-06,0.7228,1.3285,0.9101,6.952,1.1856,1.3147,74.87,105.52,1185.29,22.359,0.6661
2020-08-07,0.7163,1.3393,0.914,6.967,1.1776,1.3043,75.04,105.92,1189.25,22.483,0.6607
2020-08-10,0.7162,1.335,0.9154,6.9611,1.1756,1.3082,74.91,105.85,1186.28,22.493,0.6592
2020-08-11,0.7155,1.3296,0.9163,6.9451,1.1764,1.3077,74.61,106.56,1184.84,22.338,0.6576
2020-08-12,0.7167,1.325,0.9109,6.9363,1.1796,1.3047,74.73,106.85,1184.09,22.318,0.6587
2020-08-13,0.716,1.3214,0.9097,6.944,1.1818,1.3082,74.81,106.89,1183.25,22.28,0.6557
2020-08-14,0.7168,1.325,0.9091,6.9501,1.1833,1.3108,74.87,106.49,1186.53,22.019,0.6554
2020-08-17,0.7211,1.3202,0.9058,6.9318,1.1869,1.3105,74.74,105.97,1184.17,22.042,0.6547
2020-08-18,0.7235,1.3181,0.9029,6.9215,1.1928,1.3228,74.62,105.41,1184.74,22.18,0.6588
2020-08-19,0.7234,1.3173,0.9114,6.9192,1.1898,1.3191,74.85,105.71,1181.06,22.046,0.6607
2020-08-20,0.7178,1.3177,0.9082,6.9143,1.1862,1.319,75.01,105.81,1187.66,22.148,0.6519
2020-08-21,0.7156,1.3201,0.9131,6.9179,1.1775,1.3098,74.92,105.88,1191.84,22.042,0.6533
2020-08-24,0.7174,1.322,0.9109,6.918,1.1803,1.3078,74.17,105.9,1189.11,21.974,0.6536
2020-08-25,0.718,1.3191,0.9089,6.9116,1.1818,1.3136,74.2,106.4,1188.18,21.961,0.653
2020-08-26,0.7222,1.3145,0.9086,6.8855,1.1813,1.3186,74.22,106.13,1185.6,21.945,0.66
2020-08-27,0.726,1.3111,0.9077,6.8925,1.1824,1.3229,73.89,106.42,1185.22,22.115,0.6641
2020-08-28,0.7352,1.3106,0.9041,6.8647,1.1901,1.3341,73.11,105.3,1181.62,21.87,0.6741
2020-08-31,0.7388,1.3034,0.9012,6.8474,1.195,1.3375,73.25,105.84,1187.48,21.88,0.6753
2020-09-01,0.7375,1.3043,0.9072,6.8272,1.1949,1.3416,73.0,106.0,1182.94,21.751,0.6766
2020-09-02,0.7319,1.3061,0.9107,6.8375,1.184,1.3315,73.27,106.15,1189.98,21.832,0.6757
2020-09-03,0.7272,1.3131,0.9104,6.8474,1.1832,1.3263,73.39,106.14,1188.04,21.663,0.6707
2020-09-04,0.7264,1.3095,0.9147,6.8409,1.182,1.323,73.29,106.34,1190.6,21.595,0.6702
2020-09-07,.,.,.,.,.,.,.,.,.,.,.
2020-09-08,0.723,1.3194,0.9166,6.8435,1.1789,1.3039,73.78,105.97,1188.69,21.732,0.6632
2020-09-09,0.7275,1.3163,0.9131,6.8308,1.181,1.3011,73.38,106.23,1185.12,21.52,0.6678
2020-09-10,0.7287,1.3162,0.9077,6.8335,1.188,1.2846,73.43,106.19,1184.41,21.285,0.6667
2020-09-11,0.7277,1.3183,0.9092,6.833,1.1831,1.2788,73.45,106.17,1186.55,21.327,0.6667
2020-09-14,0.7299,1.3172,0.9071,6.808,1.1874,1.2876,73.42,105.68,1181.27,21.123,0.6712
2020-09-15,0.7296,1.3199,0.9085,6.7819,1.1846,1.2866,73.57,105.5,1179.99,21.055,0.6714
2020-09-16,0.7336,1.3164,0.908,6.7529,1.1835,1.298,73.54,104.94,1176.0,21.05,0.6755
2020-09-17,0.7289,1.3204,0.9098,6.7628,1.1823,1.2955,73.6,104.77,1174.25,20.993,0.6728
2020-09-18,0.7311,1.3179,0.9096,6.7675,1.1857,1.295,73.54,104.44,1163.2,20.949,0.6778
2020-09-21,0.7212,1.3299,0.9163,6.8043,1.1737,1.2794,73.58,104.69,1166.75,21.516,0.6663
2020-09-22,0.7173,1.3313,0.92,6.7779,1.1703,1.2726,73.5,105.05,1164.83,21.585,0.6636
2020-09-23,0.7093,1.3373,0.9233,6.8089,1.1677,1.275,73.53,105.34,1164.56,22.116,0.6567
2020-09-24,0.7046,1.337,0.9264,6.8273,1.1666,1.2739,73.9,105.42,1170.49,22.28,0.6542
2020-09-25,0.7012,1.3409,0.9291,6.822,1.1618,1.2706,73.71,105.59,1172.71,22.451,0.6541
2020-09-28,0.7067,1.3377,0.9247,6.8106,1.166,1.2865,73.79,105.5,1168.08,22.507,0.6553
2020-09-29,0.7109,1.3411,0.9215,6.815,1.1717,1.2847,73.78,105.68,1169.67,22.466,0.6582
2020-09-30,0.716,1.3323,0.9188,6.7896,1.1723,1.2921,73.54,105.58,1165.97,22.091,0.6608
2020-10-01,0.7189,1.3289,0.9179,6.7898,1.1752,1.2901,73.18,105.53,1163.05,21.976,0.6649
2020-10-02,0.7147,1.332,0.9204,6.7898,1.1706,1.2928,73.35,105.36,1166.08,21.72,0.6622
2020-10-05,0.7181,1.3269,0.9153,6.7896,1.1784,1.2972,73.09,105.7,1157.77,21.4301,0.6641
2020-10-06,0.7149,1.3275,0.9153,6.7896,1.1778,1.2945,73.4,105.64,1162.0,21.521,0.6633
2020-10-07,0.714,1.3283,0.9168,6.7896,1.1766,1.2914,73.28,105.97,1158.41,21.533,0.6593
2020-10-08,0.7158,1.3222,0.9176,6.7896,1.1753,1.2944,73.33,105.98,1152.44,21.416,0.6576
2020-10-09,0.7237,1.312,0.9103,6.6933,1.1819,1.3003,72.98,105.72,1143.46,21.153,0.6666
2020-10-12,.,.,.,.,.,.,.,.,.,.,.
2020-10-13,0.7165,1.3138,0.9147,6.7452,1.1737,1.2968,73.45,105.55,1147.4,21.392,0.6648
2020-10-14,0.7169,1.3147,0.9127,6.7136,1.1755,1.3023,73.24,105.08,1146.58,21.346,0.6668
2020-10-15,0.7079,1.3243,0.9143,6.7233,1.1701,1.2917,73.48,105.38,1143.03,21.394,0.6587
2020-10-16,0.7083,1.3194,0.9153,6.6962,1.1717,1.2931,73.42,105.41,1146.82,21.174,0.6608
2020-10-19,0.709,1.3155,0.9092,6.6803,1.1788,1.2998,73.31,105.42,1141.76,21.1369,0.6631
2020-10-20,0.7057,1.312,0.9071,6.6754,1.1824,1.2951,73.47,105.56,1138.65,21.065,0.6586
2020-10-21,0.712,1.313,0.9042,6.6503,1.187,1.3143,73.62,104.58,1132.11,21.0896,0.6665
2020-10-22,0.7109,1.3132,0.9074,6.6821,1.1824,1.309,73.65,104.88,1135.26,21.026,0.6675
2020-10-23,0.7118,1.3147,0.9055,6.6861,1.1844,1.3039,73.86,104.78,1129.77,20.8961,0.6677
